video_id,concept_id
2120,3639
2121,3649
2121,3650
2121,3640
2121,3651
2121,3652
2121,3653
2121,3654
2121,3655
2121,3656
2121,3657
2122,624
2122,1737
2122,3617
2122,3648
2122,3639
2122,3658
2122,3659
2122,3598
2123,3660
2123,3661
2123,3638
2123,3619
2123,3662
2123,3663
2123,3664
2123,3665
2123,3666
2123,3667
2124,2273
2124,568
2124,3668
2124,3669
2124,3670
2124,3626
2124,3671
2124,3672
2124,3673
2124,3674
2125,3675
2125,3676
2125,3639
2125,3658
2125,3651
2125,3659
2125,3598
2125,3677
2125,3642
2126,3616
2126,3646
2126,3678
2126,3648
2126,3639
2126,3659
2126,3679
2126,3680
2126,3561
2126,3642
2127,3681
2127,3682
2127,3683
2127,3684
2127,3685
2127,3686
2127,3687
2127,3673
2127,3688
2127,3689
2128,3690
2128,3691
2128,3625
2128,3627
2128,3692
2128,3693
2128,3694
2128,3695
2128,3696
2128,3697
2129,3698
2129,3699
2129,3700
2129,3616
2129,3701
2129,3702
2129,3596
2129,3703
2129,3604
2129,3704
2130,3705
2130,3706
2130,3707
2130,3708
2130,3709
2130,3710
2130,3711
2130,3712
2130,3713
2130,3714
2131,3705
2131,3715
2131,3716
2131,3717
2131,3718
2131,3719
2131,3720
2131,3721
2131,3722
2131,3723
2132,3724
2132,3725
2132,3683
2132,3684
2132,3726
2132,3687
2132,3727
2132,3728
2132,3729
2132,3730
2133,2273
2133,3731
2133,3732
2133,3733
2133,3675
2133,3734
2133,3735
2133,3684
2133,3736
2133,3687
2134,3737
2134,3719
2134,3720
2134,3713
2134,3738
2134,3739
2134,3740
2134,3741
2134,3722
2134,3742
2135,319
2135,3616
2135,3743
2135,3589
2135,3618
2135,3563
2135,3706
2135,3744
2135,3745
2135,3746
2136,307
2136,3747
2136,3748
2136,3749
2136,3711
2136,3750
2136,3751
2136,3728
2136,3752
2136,3753
2137,119
2137,216
2137,538
2137,860
2137,1354
2137,300
2137,571
2138,1484
2138,2200
2138,1098
2138,3754
2138,3550
2138,3755
2138,1156
2138,1099
2138,2880
2139,472
2139,882
2139,1371
2139,840
2139,1384
2139,860
2139,1382
2139,3756
2140,1154
2140,858
2140,1383
2140,1451
2140,1068
2140,650
2140,1156
2140,847
2140,139
2140,313
2141,472
2141,463
2141,456
2141,3081
2141,747
2141,677
2141,860
2141,300
2142,699
2142,29
2142,1548
2142,860
2142,1382
2142,571
2142,2834
2142,313
2143,2964
2143,1371
2143,1420
2143,1384
2143,3757
2143,503
2143,1156
2144,191
2144,835
2144,3758
2144,506
2144,3759
2144,3760
2144,3755
2144,1386
2145,1241
2145,708
2145,741
2145,1419
2145,111
2145,3755
2145,3761
2145,2250
2145,2206
2146,310
2146,2189
2146,876
2146,1293
2146,1384
2146,297
2146,1386
2146,884
2146,490
2146,1311
2147,1241
2147,1068
2147,2189
2147,347
2147,3762
2147,860
2147,572
2147,890
2147,2913
2148,871
2148,492
2148,853
2148,835
2148,1548
2148,2835
2148,226
2148,2189
2148,347
2148,3763
2149,491
2149,1397
2149,2270
2149,1425
2149,822
2149,1372
2149,506
2149,2829
2149,1386
2149,3764
2150,1309
2150,1053
2150,103
2150,2189
2150,1402
2150,1420
2150,1293
2150,3761
2150,1386
2150,885
2151,855
2151,29
2151,2240
2151,3765
2151,3755
2151,3766
2151,3761
2151,3767
2151,2206
2151,3768
2152,871
2152,2835
2152,1419
2152,3760
2152,3755
2152,139
2152,67
2152,3517
2153,2200
2153,383
2153,1420
2153,3769
2153,3754
2153,1379
2153,3770
2153,3444
2153,2201
2153,2847
2154,447
2154,855
2154,708
2154,1419
2154,3759
2154,3760
2154,3755
2154,1156
2154,2259
2154,1099
2155,1309
2155,3489
2155,1426
2155,1384
2155,503
2155,3771
2155,2528
2155,3772
2155,2839
2156,814
2156,708
2156,876
2156,870
2156,1384
2156,772
2156,3755
2156,1099
2156,2880
2157,2862
2157,1412
2157,1552
2157,2240
2157,3773
2157,3755
2157,3761
2157,3767
2157,3756
2158,871
2158,886
2158,1548
2158,2189
2158,506
2158,3755
2158,3766
2158,3767
2158,2209
2158,3774
2159,122
2159,1098
2159,1420
2159,1384
2159,1140
2159,139
2159,67
2159,3775
2159,3444
2159,3776
2160,1309
2160,1142
2160,321
2160,1420
2160,1384
2160,503
2160,1156
2160,3777
2161,447
2161,1098
2161,677
2161,1419
2161,870
2161,3760
2161,572
2161,3766
2161,1099
2161,2544
2162,2862
2162,1098
2162,3778
2162,3755
2162,3761
2162,2209
2162,3779
2162,2206
2162,3756
2163,2810
2163,310
2163,1098
2163,1548
2163,3769
2163,2259
2163,2880
2163,3780
2163,3781
2164,886
2164,347
2164,3769
2164,120
2164,1386
2164,139
2164,3782
2164,3783
2165,2240
2165,775
2165,870
2165,503
2165,3434
2165,1156
2165,3468
2165,1411
2165,3435
2166,122
2166,3769
2166,1410
2166,1396
2166,3784
2166,3785
2166,890
2166,2880
2166,3444
2166,3786
2167,1154
2167,814
2167,1098
2167,1068
2167,771
2167,226
2167,2189
2167,3754
2167,570
2167,1384
2168,1304
2168,792
2168,677
2168,822
2168,3760
2168,435
2168,3787
2168,139
2168,3788
2169,3789
2169,1098
2169,3790
2169,2836
2169,3769
2169,3444
2169,3533
2169,2840
2169,3763
2170,1309
2170,1154
2170,1241
2170,2964
2170,1068
2170,885
2170,490
2170,2840
2171,814
2171,659
2171,725
2171,775
2171,3769
2171,3766
2171,885
2171,2838
2171,3791
2172,3792
2172,3793
2172,1098
2172,3790
2172,3769
2172,3760
2172,3755
2172,3766
2172,761
2173,2200
2173,2189
2173,3769
2173,1384
2173,2259
2173,3794
2173,3795
2173,3786
2174,2200
2174,3081
2174,3759
2174,1384
2174,1410
2174,1387
2174,3755
2174,1257
2174,2874
2174,2880
2175,1309
2175,34
2175,321
2175,1420
2175,1384
2175,3534
2175,1386
2175,139
2175,571
2175,2839
2176,2200
2176,639
2176,1241
2176,2862
2176,491
2176,1068
2176,1384
2176,3796
2177,2830
2177,383
2177,1098
2177,1082
2177,3754
2177,3550
2177,3788
2177,2874
2177,3763
2177,3797
2178,871
2178,708
2178,1412
2178,879
2178,1068
2178,2189
2178,515
2179,871
2179,1154
2179,814
2179,677
2179,879
2179,1419
2179,3754
2179,772
2179,1156
2179,983
2180,1397
2180,103
2180,822
2180,3754
2180,1378
2180,229
2180,1140
2180,2257
2180,2880
2181,1128
2181,26
2181,677
2181,863
2181,665
2181,1354
2181,435
2181,3798
2181,692
2182,2237
2182,3790
2182,3759
2182,3788
2182,2209
2182,3799
2182,3795
2182,3763
2182,3800
2183,1309
2183,2830
2183,1098
2183,34
2183,1548
2183,1420
2183,1384
2183,3755
2183,2873
2183,2259
2184,1309
2184,1128
2184,747
2184,1493
2184,853
2184,665
2184,1485
2184,313
2185,1124
2185,1053
2185,456
2185,858
2185,747
2185,674
2185,1548
2185,1372
2185,534
2185,860
2186,814
2186,708
2186,879
2186,1384
2186,860
2186,2190
2187,699
2187,814
2187,1397
2187,1068
2187,226
2187,870
2187,570
2187,411
2187,139
2188,1154
2188,537
2188,29
2188,650
2188,321
2188,226
2188,1420
2188,1137
2188,1384
2189,1501
2189,814
2189,25
2189,169
2189,1059
2189,1068
2189,840
2189,860
2190,2830
2190,1053
2190,428
2190,2964
2190,34
2190,835
2190,1548
2190,3765
2190,194
2191,122
2191,1098
2191,822
2191,1554
2191,1140
2191,3767
2191,139
2191,3779
2191,3801
2192,874
2192,439
2192,674
2192,1548
2192,1372
2192,840
2192,860
2192,1354
2193,858
2193,879
2193,1420
2193,1384
2193,1396
2193,1156
2193,3468
2193,3435
2193,490
2193,3802
2194,1266
2194,1419
2194,534
2194,570
2194,435
2194,3803
2194,3804
2194,3801
2195,1309
2195,191
2195,428
2195,799
2195,1371
2195,1384
2195,139
2195,1311
2195,2880
2196,1309
2196,191
2196,1098
2196,1373
2196,1411
2196,890
2196,1408
2196,3435
2196,2209
2197,179
2197,1501
2197,814
2197,563
2197,169
2197,1068
2197,534
2197,3805
2197,139
2197,313
2198,431
2198,310
2198,1368
2198,2200
2198,1098
2198,3806
2198,2874
2198,698
2198,3807
2199,310
2199,659
2199,538
2199,1419
2199,701
2199,1411
2199,3497
2199,3808
2200,1412
2200,103
2200,877
2200,2189
2200,411
2200,3467
2200,1382
2200,3775
2201,310
2201,659
2201,428
2201,2270
2201,3809
2201,3422
2201,2829
2201,3766
2201,3810
2201,2190
2202,310
2202,396
2202,1385
2202,841
2202,1547
2202,888
2202,534
2202,1384
2202,572
2202,770
2203,871
2203,161
2203,1241
2203,1155
2203,1068
2203,1419
2203,1153
2203,860
2203,3766
2203,3811
2204,310
2204,699
2204,2844
2204,877
2204,1384
2204,1554
2204,3810
2204,3796
2204,3795
2205,1154
2205,814
2205,25
2205,494
2205,888
2205,534
2205,860
2205,572
2205,139
2206,3812
2206,347
2206,1417
2206,3769
2206,3433
2206,3766
2206,3813
2206,3499
2206,3780
2207,29
2208,2844
2208,858
2208,1147
2208,475
2208,1384
2208,571
2208,1099
2209,871
2209,1241
2209,124
2209,822
2209,1419
2209,1153
2209,3755
2209,3766
2209,2190
2209,1156
2210,656
2210,161
2210,657
2210,439
2210,624
2210,677
2210,3766
2210,1099
2210,313
2211,395
2211,814
2211,1080
2211,1059
2211,1548
2211,534
2211,1384
2211,789
2211,3534
2212,1309
2212,1154
2212,563
2212,677
2212,534
2212,1384
2212,860
2212,572
2212,1140
2213,310
2213,3814
2213,3759
2213,789
2213,3755
2213,3815
2213,3766
2213,2880
2213,2224
2214,310
2214,428
2214,799
2214,2836
2214,1414
2214,1386
2214,2259
2214,3782
2214,2231
2215,1370
2215,880
2215,835
2215,1372
2215,321
2215,2879
2215,1426
2215,18
2215,668
2216,310
2216,2964
2216,1425
2216,2835
2216,2879
2216,1401
2216,1137
2216,1384
2216,3778
2216,847
2217,871
2217,675
2217,2200
2217,1241
2217,227
2217,1068
2217,822
2217,775
2217,2829
2217,3779
2218,1171
2218,2964
2218,2270
2218,879
2218,1372
2218,321
2218,676
2218,1410
2218,668
2218,3816
2219,1053
2219,1394
2219,1425
2219,835
2219,1372
2219,3754
2219,1410
2219,1373
2219,3778
2219,668
2220,1400
2220,1372
2220,321
2220,2879
2220,1293
2220,3817
2220,1317
2220,2839
2221,814
2221,29
2221,841
2221,1384
2221,1358
2221,1099
2221,313
2222,883
2222,321
2222,2240
2222,3769
2222,3755
2222,3766
2222,885
2222,732
2222,1099
2223,871
2223,1397
2223,2270
2223,879
2223,835
2223,1142
2223,1372
2223,1137
2223,3818
2224,1154
2224,563
2224,1068
2224,534
2224,572
2224,519
2224,139
2224,313
2224,18
2225,1241
2225,42
2225,853
2225,1080
2225,879
2225,1419
2225,3755
2225,3803
2225,2880
2226,1170
2226,1098
2226,226
2226,2879
2226,2836
2226,1420
2226,1474
2226,1156
2226,1386
2227,1309
2227,3819
2227,1384
2227,503
2227,3534
2227,2880
2227,3429
2227,2848
2228,2214
2229,1412
2229,428
2229,1068
2229,841
2229,111
2229,2257
2229,1423
2230,263
2230,1406
2230,3820
2231,319
2231,1552
2231,1426
2231,3821
2231,3822
2231,2257
2232,1973
2232,879
2232,2581
2232,1406
2232,2257
2232,2207
2233,1483
2233,847
2233,1411
2233,3823
2233,3824
2233,3825
2234,2862
2234,879
2234,1406
2235,3826
2236,310
2236,2899
2236,3827
2237,2238
2237,1406
2238,895
2238,359
2238,1427
2239,310
2239,2862
2239,3828
2239,3821
2240,298
2240,310
2240,428
2240,347
2240,2257
2241,2862
2241,2238
2241,2947
2241,3784
2242,2862
2242,3829
2242,2836
2242,1426
2242,3548
2242,3830
2243,2866
2243,2862
2243,1406
2243,1420
2243,183
2243,3831
2243,2843
2243,3417
2244,2862
2244,3832
2244,3833
2245,1973
2245,1373
2245,1492
2245,2257
2245,1427
2245,3834
2246,310
2246,841
2246,2257
2246,1427
2247,1416
2247,1140
2247,2257
2248,2862
2248,1394
2248,879
2248,1426
2249,2918
2249,3835
2249,890
2249,2655
2249,2206
2250,2862
2250,2238
2251,1416
2251,3491
2251,1075
2252,1973
2252,3836
2252,3837
2252,3823
2253,3838
2253,2946
2253,3839
2254,1370
2254,1400
2254,708
2254,124
2254,1068
2254,1372
2254,3840
2254,3820
2255,19
2255,886
2255,1373
2255,3841
2256,463
2256,440
2257,1973
2257,2238
2257,3842
2258,871
2258,849
2258,1406
2258,111
2258,3843
2258,1549
2258,3844
2259,815
2259,505
2259,997
2259,956
2259,811
2259,901
2259,3845
2259,3846
2259,994
2260,737
2260,3847
2260,2555
2260,3848
2260,3849
2260,3850
2260,3851
2260,3852
2260,3853
2260,3854
2261,3179
2261,3029
2261,3855
2261,1637
2261,3856
2261,3857
2261,2555
2261,3858
2261,3859
2261,3860
2262,197
2262,1783
2262,174
2262,2167
2262,15
2262,3845
2262,2416
2262,3861
2262,3862
2262,3863
2263,1252
2263,505
2263,223
2263,131
2263,811
2263,15
2263,969
2263,3845
2263,1779
2263,3846
2264,3070
2264,3855
2264,1754
2264,809
2264,969
2264,978
2264,3864
2264,3865
2264,3866
2264,3867
2265,498
2265,279
2265,2334
2265,3848
2266,3070
2266,3868
2266,1469
2266,3855
2266,2476
2266,3862
2266,3869
2266,3870
2266,3871
2266,3872
2267,1643
2267,737
2267,1469
2267,3855
2267,1753
2267,2986
2267,1637
2267,1560
2267,3869
2267,3873
2268,3070
2268,737
2268,429
2268,3855
2268,3874
2268,1722
2268,1560
2268,2555
2268,3848
2268,3869
2269,3070
2269,417
2269,2747
2269,3855
2269,1753
2269,1754
2269,2986
2269,969
2269,3875
2269,3876
2270,3175
2270,3119
2270,3250
2270,3877
2270,1637
2270,3878
2270,218
2270,3847
2270,3848
2270,3867
2271,960
2271,3868
2271,1469
2271,3119
2271,429
2271,3855
2271,3326
2271,3874
2271,3848
2271,3879
2272,3070
2272,3868
2272,127
2272,809
2272,3880
2272,3869
2272,3864
2272,3881
2272,3865
2272,3882
2273,3070
2273,1166
2273,3883
2273,273
2273,978
2273,3869
2273,3876
2273,3864
2273,3865
2273,3884
2274,3070
2274,3179
2274,429
2274,3855
2274,1637
2274,3869
2274,3864
2274,3885
2274,3886
2274,3887
2275,417
2275,1556
2275,3888
2275,941
2275,809
2275,667
2275,3856
2275,3889
2275,3885
2275,3890
2276,3070
2276,1556
2276,1795
2276,1564
2276,273
2276,1760
2276,3874
2276,3891
2276,3892
2276,3872
2277,3893
2277,3894
2277,1753
2277,2986
2277,1637
2277,273
2277,3874
2277,1012
2277,3848
2277,3892
2278,3070
2278,3894
2278,120
2278,1753
2278,3798
2278,1754
2278,2986
2278,1637
2278,1012
2278,3892
2279,1756
2279,429
2279,1637
2279,3880
2279,3895
2279,3864
2279,3865
2279,3886
2279,3887
2279,3896
2280,556
2280,1753
2280,3897
2280,3883
2280,1619
2280,3898
2280,1876
2280,2971
2280,3887
2280,3899
2281,3070
2281,956
2281,1469
2281,3855
2281,3900
2281,957
2281,3901
2281,3902
2281,3852
2281,3903
2282,3893
2282,750
2282,1637
2282,3874
2282,2476
2282,3862
2282,3904
2282,3872
2282,3905
2282,3903
2283,956
2283,718
2283,901
2283,3856
2283,3901
2283,3857
2283,3902
2283,2486
2283,3906
2283,3907
2284,3070
2284,3179
2284,287
2284,3855
2284,1569
2284,3869
2284,3902
2284,3881
2284,3907
2284,3908
2285,3070
2285,3900
2285,3898
2285,3909
2285,3869
2285,3895
2285,3864
2285,3865
2285,3887
2285,3899
2286,956
2286,2167
2286,3845
2286,1578
2286,3910
2286,3846
2286,994
2286,3861
2286,3862
2286,3903
2287,505
2287,168
2287,811
2287,441
2287,3862
2287,3911
2287,3872
2288,3070
2288,287
2288,3893
2288,1756
2288,750
2288,1741
2288,3862
2288,800
2288,3903
2288,3912
2289,417
2289,1460
2289,1556
2289,1756
2289,809
2289,3874
2289,3913
2289,3891
2289,3885
2289,3890
2290,2157
2290,1136
2290,811
2290,3878
2290,3901
2290,3845
2290,1012
2290,3862
2290,3906
2290,3903
2291,3070
2291,3243
2291,1637
2291,901
2291,1722
2291,3857
2291,1702
2291,3902
2291,3907
2291,3903
2292,3855
2292,1778
2292,957
2292,3856
2292,3901
2292,3857
2292,3914
2292,3907
2292,3859
2292,3903
2293,3070
2293,1637
2293,3910
2293,3902
2293,2486
2293,3881
2293,3852
2293,3907
2293,3915
2293,3903
2294,3070
2294,3855
2294,3845
2294,3864
2294,3865
2294,3887
2294,3916
2294,3890
2294,3903
2294,3899
2295,516
2295,1059
2295,101
2295,61
2295,166
2295,189
2295,2970
2295,3306
2295,2998
2295,3917
2296,516
2296,798
2296,961
2296,373
2296,1524
2296,546
2296,954
2296,709
2296,989
2296,3918
2297,3919
2297,709
2297,3920
2297,3921
2297,3922
2297,3306
2297,2972
2297,3923
2297,2975
2297,3924
2298,71
2298,145
2298,1059
2298,514
2298,2880
2298,2970
2298,3306
2298,3917
2298,2983
2298,2984
2299,120
2299,709
2299,3925
2299,2970
2299,3306
2299,2998
2299,2972
2299,3224
2299,3926
2299,3248
2300,516
2300,1524
2300,436
2300,168
2300,954
2300,100
2300,131
2300,101
2300,166
2300,3927
2301,145
2301,103
2301,182
2301,168
2301,131
2301,498
2301,101
2301,514
2301,104
2301,3928
2302,182
2302,514
2302,709
2302,3306
2302,2972
2302,2983
2302,3224
2302,2973
2302,2984
2302,3929
2303,3919
2303,3225
2303,3930
2303,3921
2303,3922
2303,2998
2303,3917
2303,3931
2303,3923
2303,3932
2304,516
2304,700
2304,373
2304,436
2304,168
2304,546
2304,508
2304,595
2305,145
2305,1032
2305,373
2305,1524
2305,168
2305,100
2305,101
2305,514
2305,61
2305,3933
2306,71
2306,398
2306,1533
2306,516
2306,1059
2306,101
2306,284
2306,3306
2306,2998
2306,2972
2307,882
2307,168
2307,546
2307,100
2307,219
2307,508
2307,101
2307,284
2307,831
2307,166
2308,1135
2308,436
2308,168
2308,546
2308,572
2308,101
2308,15
2308,631
2309,168
2309,546
2309,131
2309,300
2309,101
2309,111
2309,15
2309,48
2309,166
2309,3934
2310,398
2310,145
2310,182
2310,300
2310,514
2310,3917
2310,3224
2310,3933
2310,3935
2310,3936
2311,546
2311,1166
2311,131
2311,508
2311,101
2311,15
2311,166
2311,3937
2311,3917
2311,3938
2312,1032
2312,798
2312,1524
2312,954
2312,709
2312,3939
2312,3918
2312,2972
2312,3933
2312,3940
2313,516
2313,798
2313,373
2313,100
2313,881
2313,101
2313,3941
2313,726
2313,3939
2313,3918
2314,516
2314,1524
2314,168
2314,954
2314,100
2314,131
2314,101
2314,3941
2314,166
2314,3927
2315,759
2315,120
2315,763
2315,2970
2315,3306
2315,2972
2315,3942
2315,3224
2315,2267
2315,3929
2316,3294
2316,2649
2316,3225
2316,2880
2316,3921
2316,2972
2316,2973
2316,3943
2316,3944
2316,3945
2317,758
2317,3946
2317,3306
2317,2972
2317,3947
2317,3933
2317,2267
2317,2984
2317,3944
2317,3948
2318,729
2318,1474
2318,1534
2318,763
2318,275
2318,3306
2318,2972
2318,3947
2318,3949
2318,3324
2319,438
2319,145
2319,593
2319,101
2319,61
2319,189
2319,3928
2319,2972
2319,3947
2319,3950
2320,168
2320,435
2320,2969
2320,61
2320,166
2320,1583
2320,2972
2320,3951
2320,3952
2320,3953
2321,29
2321,709
2321,2970
2321,3306
2321,2998
2321,2972
2321,3947
2321,3933
2321,2267
2321,2984
2322,759
2322,1035
2322,2967
2322,2972
2322,3942
2322,3947
2322,2984
2322,3954
2322,3935
2322,3929
2323,650
2323,3225
2323,3930
2323,3922
2323,3306
2323,2998
2323,3931
2323,2984
2323,2992
2323,3955
2324,71
2324,3919
2324,3922
2324,3306
2324,3947
2324,2983
2324,3956
2324,3012
2324,3957
2324,2984
2325,19
2325,145
2325,101
2325,3306
2325,2998
2325,3928
2325,3947
2325,3931
2325,3945
2325,3948
2326,184
2326,340
2326,275
2326,3306
2326,2972
2326,3947
2326,3956
2326,3958
2326,3929
2326,3959
2327,815
2327,3960
2327,2967
2327,3306
2327,2998
2327,3917
2327,3947
2327,3931
2327,3961
2327,3962
2328,145
2328,152
2328,3225
2328,3963
2328,3942
2328,3947
2328,3944
2328,3945
2328,3954
2328,3935
2329,145
2329,870
2329,3964
2329,709
2329,3839
2329,366
2329,3928
2329,2972
2329,3947
2329,2979
2330,145
2330,536
2330,572
2330,514
2330,709
2330,3306
2330,2972
2330,3947
2330,3224
2330,3929
2331,227
2331,3306
2331,2998
2331,3917
2331,3947
2331,2983
2331,3012
2331,2984
2331,3944
2331,3948
2332,145
2332,1533
2332,919
2332,320
2332,2967
2332,3928
2332,2972
2332,3947
2332,2984
2332,2975
2333,438
2333,398
2333,168
2333,583
2333,100
2333,101
2333,61
2333,595
2333,166
2333,3951
2334,729
2334,3919
2334,3925
2334,366
2334,3260
2334,3965
2334,2972
2334,3947
2334,2984
2334,3966
2335,145
2335,3964
2335,2613
2335,709
2335,3928
2335,2972
2335,3947
2335,3012
2335,2984
2335,3967
2336,145
2336,556
2336,2970
2336,3306
2336,2998
2336,3928
2336,3968
2336,2983
2336,2984
2336,3945
2337,71
2337,815
2337,3306
2337,2998
2337,3968
2337,2972
2337,3947
2337,2983
2337,3931
2337,3956
2338,310
2338,398
2338,145
2338,556
2338,3306
2338,3947
2338,2983
2338,3224
2338,2984
2338,3929
2339,1059
2339,2969
2339,1054
2339,3969
2339,3951
2339,3970
2339,3933
2339,253
2339,3971
2339,3972
2340,439
2340,581
2340,700
2340,61
2340,3306
2340,3947
2340,3931
2341,592
2341,688
2341,61
2341,285
2341,366
2341,2998
2341,3917
2341,3007
2341,3956
2341,3973
2342,2637
2342,119
2342,516
2342,881
2342,104
2342,3974
2342,284
2342,831
2342,189
2342,2972
2343,184
2343,405
2343,1032
2343,516
2343,972
2343,104
2343,66
2343,3974
2343,284
2343,186
2344,1045
2344,746
2344,405
2344,104
2344,139
2344,629
2344,3974
2344,2972
2344,253
2344,3975
2345,184
2345,516
2345,104
2345,284
2345,186
2345,144
2345,189
2345,3917
2345,3955
2345,3975
2346,3514
2346,710
2346,824
2346,104
2346,3976
2346,763
2346,3977
2346,2967
2346,3947
2346,3978
2347,656
2347,581
2347,467
2347,593
2347,61
2347,631
2347,591
2347,3306
2347,3917
2347,3952
2348,168
2348,665
2348,61
2348,104
2348,709
2348,3306
2348,3951
2348,3952
2348,3953
2348,3971
2349,168
2349,61
2349,340
2349,706
2349,709
2349,3306
2349,3928
2349,3947
2349,3952
2349,2973
2350,656
2350,516
2350,168
2350,673
2350,279
2350,726
2350,61
2350,144
2350,3917
2350,3000
2351,516
2351,729
2351,61
2351,104
2351,144
2351,631
2351,166
2351,1583
2351,2972
2351,3971
2352,467
2352,436
2352,593
2352,61
2352,631
2352,166
2352,3952
2353,3979
2353,908
2353,3964
2353,366
2353,3011
2353,3260
2353,2972
2353,3303
2353,3947
2353,3980
2354,537
2354,1511
2354,725
2354,646
2354,498
2354,2998
2354,2972
2354,3981
2354,3931
2354,3233
2355,3893
2355,104
2355,275
2355,3982
2355,2967
2355,2972
2355,253
2355,3983
2355,3984
2355,3985
2356,3986
2356,3987
2356,3988
2356,3964
2356,3035
2356,3572
2356,2972
2356,3981
2356,3989
2356,3975
2357,145
2357,709
2357,3260
2357,3965
2357,3949
2357,3990
2357,3991
2357,3324
2357,3985
2357,3975
2358,1500
2358,228
2358,3988
2358,2972
2358,3992
2358,3993
2358,253
2358,3994
2358,3995
2358,3975
2359,145
2359,373
2359,182
2359,2969
2359,104
2359,284
2359,1583
2359,2972
2359,1536
2359,3996
2360,544
2360,103
2360,548
2360,182
2360,104
2360,66
2360,709
2360,2972
2360,3947
2360,3933
2361,1412
2361,2967
2361,3306
2361,3928
2361,3007
2361,2983
2361,3954
2361,3997
2361,3998
2361,3999
2362,3979
2362,1524
2362,272
2362,3977
2362,4000
2362,3951
2362,3947
2362,253
2362,3953
2362,3971
2363,145
2363,729
2363,4001
2363,3988
2363,3964
2363,2972
2363,4002
2363,4003
2363,4004
2363,3972
2364,507
2364,168
2364,101
2364,61
2364,284
2364,166
2364,3969
2364,3951
2364,3947
2364,2973
2365,310
2365,435
2365,265
2365,709
2365,3306
2365,3011
2365,3917
2365,3951
2365,3948
2365,4005
2366,1412
2366,366
2366,2967
2366,3306
2366,3928
2366,3007
2366,3954
2366,3997
2366,3998
2366,3999
2367,168
2367,101
2367,104
2367,284
2367,3306
2367,3928
2367,3951
2367,3947
2367,3953
2367,3948
2368,1
2368,179
2368,165
2368,887
2368,590
2368,291
2368,101
2368,313
2368,3917
2368,3953
2369,1
2369,19
2369,887
2369,593
2369,4006
2369,4007
2370,219
2370,104
2370,284
2370,2834
2370,3306
2370,3953
2370,4008
2370,4009
2370,3948
2370,4010
2371,33
2371,4011
2371,1166
2371,104
2371,1456
2371,3977
2371,3937
2371,3947
2371,3933
2371,3978
2372,119
2372,516
2372,100
2372,131
2372,120
2372,61
2372,3977
2372,3937
2372,3306
2372,3917
2373,310
2373,438
2373,592
2373,159
2373,290
2373,4011
2373,104
2373,4012
2373,3977
2373,3917
2374,191
2374,494
2374,1153
2374,101
2374,542
2374,4006
2374,763
2374,2972
2374,4013
2374,3972
2375,310
2375,2919
2375,33
2375,67
2375,69
2375,3937
2375,4014
2375,3953
2375,3995
2375,4007
2376,1166
2376,808
2376,692
2376,1456
2376,1876
2376,3977
2376,3937
2376,3306
2376,4000
2376,4015
2377,145
2377,709
2377,3216
2377,3977
2377,3937
2377,3011
2377,2972
2377,3951
2377,3224
2377,3972
2378,290
2378,216
2378,279
2378,726
2378,217
2378,61
2378,104
2378,166
2378,3951
2378,2973
2379,1978
2379,1153
2379,508
2379,808
2379,340
2379,1456
2379,3306
2379,4000
2379,3947
2379,3956
2380,1
2380,516
2380,1413
2380,4016
2380,4012
2380,3014
2380,3977
2380,3917
2380,3955
2380,4017
2381,168
2381,100
2381,279
2381,101
2381,61
2381,104
2381,144
2381,166
2381,3917
2381,3951
2382,735
2382,1978
2382,100
2382,808
2382,1054
2382,189
2382,3306
2382,3917
2382,4000
2382,4018
2383,1166
2383,808
2383,173
2383,1456
2383,1876
2383,3937
2383,3306
2383,4000
2383,3947
2383,4019
2384,3919
2384,3225
2384,3964
2384,4012
2384,4020
2384,4014
2384,3966
2384,4013
2384,4021
2384,4007
2385,71
2385,1978
2385,1166
2385,3977
2385,3937
2385,3306
2385,2972
2385,3947
2385,3224
2385,4015
2386,1978
2386,4011
2386,61
2386,1456
2386,3977
2386,3937
2386,3306
2386,4000
2386,2972
2386,4015
2387,33
2387,1166
2387,808
2387,772
2387,1456
2387,1583
2387,3977
2387,3937
2387,3306
2387,4022
2388,887
2388,674
2388,61
2388,3937
2388,3306
2388,3917
2388,4000
2388,3947
2388,3958
2388,4019
2389,1
2389,563
2389,215
2389,366
2389,4012
2389,3306
2389,3917
2389,4000
2389,3956
2389,1301
2390,71
2390,735
2390,729
2390,4011
2390,1166
2390,3976
2390,3937
2390,3306
2390,3917
2390,4000
2391,1
2391,887
2391,168
2391,1059
2391,279
2391,101
2391,61
2391,166
2391,3917
2391,3951
2392,417
2392,173
2392,69
2392,1583
2392,3035
2392,3942
2392,3947
2392,3978
2392,2975
2392,3953
2393,4011
2393,1153
2393,1784
2393,2632
2393,702
2393,3977
2393,3306
2393,4023
2393,4000
2393,3935
2394,785
2394,887
2394,168
2394,674
2394,279
2394,593
2394,166
2394,3917
2394,3947
2394,3224
2395,1032
2395,516
2395,131
2395,1847
2395,1784
2395,441
2395,166
2395,3977
2395,3917
2395,4023
2396,154
2396,581
2396,703
2396,61
2396,166
2396,3977
2396,3917
2397,1058
2397,516
2397,100
2397,101
2397,61
2397,366
2397,3977
2397,3917
2397,3956
2397,527
2398,405
2398,588
2398,92
2398,279
2398,104
2398,284
2398,3306
2398,3947
2398,3953
2398,4024
